"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/2004","AQS","200910010","1","0.02","ppm","19","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/20/2004","AQS","200910010","1","0.02","ppm","19","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/21/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/22/2004","AQS","200910010","1","0.032","ppm","30","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/23/2004","AQS","200910010","1","0.036","ppm","33","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/24/2004","AQS","200910010","1","0.018","ppm","17","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/25/2004","AQS","200910010","1","0.022","ppm","20","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/26/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/27/2004","AQS","200910010","1","0.038","ppm","35","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/28/2004","AQS","200910010","1","0.025","ppm","23","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/29/2004","AQS","200910010","1","0.029","ppm","27","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/30/2004","AQS","200910010","1","0.031","ppm","29","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"01/31/2004","AQS","200910010","1","0.031","ppm","29","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/01/2004","AQS","200910010","1","0.021","ppm","19","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/02/2004","AQS","200910010","1","0.038","ppm","35","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/03/2004","AQS","200910010","1","0.033","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/04/2004","AQS","200910010","1","0.032","ppm","30","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/05/2004","AQS","200910010","1","0.02","ppm","19","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/06/2004","AQS","200910010","1","0.042","ppm","39","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/07/2004","AQS","200910010","1","0.039","ppm","36","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/08/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/09/2004","AQS","200910010","1","0.045","ppm","42","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/10/2004","AQS","200910010","1","0.045","ppm","42","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/11/2004","AQS","200910010","1","0.039","ppm","36","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/12/2004","AQS","200910010","1","0.039","ppm","36","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/13/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/14/2004","AQS","200910010","1","0.035","ppm","32","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/15/2004","AQS","200910010","1","0.042","ppm","39","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/16/2004","AQS","200910010","1","0.033","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/17/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/18/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/19/2004","AQS","200910010","1","0.059","ppm","64","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/20/2004","AQS","200910010","1","0.044","ppm","41","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/21/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/22/2004","AQS","200910010","1","0.054","ppm","50","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/23/2004","AQS","200910010","1","0.035","ppm","32","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/24/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/25/2004","AQS","200910010","1","0.033","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/26/2004","AQS","200910010","1","0.041","ppm","38","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/27/2004","AQS","200910010","1","0.054","ppm","50","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/28/2004","AQS","200910010","1","0.054","ppm","50","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"02/29/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/01/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/02/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/03/2004","AQS","200910010","1","0.022","ppm","20","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/04/2004","AQS","200910010","1","0.015","ppm","14","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/05/2004","AQS","200910010","1","0.027","ppm","25","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/06/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/07/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/08/2004","AQS","200910010","1","0.043","ppm","40","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/09/2004","AQS","200910010","1","0.045","ppm","42","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/10/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/11/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/12/2004","AQS","200910010","1","0.041","ppm","38","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/13/2004","AQS","200910010","1","0.044","ppm","41","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/14/2004","AQS","200910010","1","0.051","ppm","47","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/15/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/16/2004","AQS","200910010","1","0.031","ppm","29","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/17/2004","AQS","200910010","1","0.037","ppm","34","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/18/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/19/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/20/2004","AQS","200910010","1","0.054","ppm","50","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/21/2004","AQS","200910010","1","0.044","ppm","41","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/22/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/23/2004","AQS","200910010","1","0.073","ppm","108","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/24/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/25/2004","AQS","200910010","1","0.037","ppm","34","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/26/2004","AQS","200910010","1","0.036","ppm","33","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/27/2004","AQS","200910010","1","0.045","ppm","42","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/28/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/29/2004","AQS","200910010","1","0.043","ppm","40","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/30/2004","AQS","200910010","1","0.035","ppm","32","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"03/31/2004","AQS","200910010","1","0.038","ppm","35","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/01/2004","AQS","200910010","1","0.042","ppm","39","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/02/2004","AQS","200910010","1","0.049","ppm","45","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/03/2004","AQS","200910010","1","0.052","ppm","48","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/04/2004","AQS","200910010","1","0.055","ppm","51","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/05/2004","AQS","200910010","1","0.056","ppm","54","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/06/2004","AQS","200910010","1","0.067","ppm","90","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/07/2004","AQS","200910010","1","0.06","ppm","67","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/08/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/09/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/10/2004","AQS","200910010","1","0.035","ppm","32","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/11/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/12/2004","AQS","200910010","1","0.045","ppm","42","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/13/2004","AQS","200910010","1","0.053","ppm","49","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/14/2004","AQS","200910010","1","0.06","ppm","67","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/15/2004","AQS","200910010","1","0.06","ppm","67","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/16/2004","AQS","200910010","1","0.056","ppm","54","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/17/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/18/2004","AQS","200910010","1","0.042","ppm","39","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/19/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/20/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/21/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/22/2004","AQS","200910010","1","0.025","ppm","23","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/23/2004","AQS","200910010","1","0.034","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/24/2004","AQS","200910010","1","0.037","ppm","34","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/25/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/26/2004","AQS","200910010","1","0.051","ppm","47","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/27/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/28/2004","AQS","200910010","1","0.064","ppm","80","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/29/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"04/30/2004","AQS","200910010","1","0.029","ppm","27","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/01/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/02/2004","AQS","200910010","1","0.047","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/03/2004","AQS","200910010","1","0.05","ppm","46","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/04/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/05/2004","AQS","200910010","1","0.058","ppm","61","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/06/2004","AQS","200910010","1","0.059","ppm","64","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/07/2004","AQS","200910010","1","0.053","ppm","49","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/08/2004","AQS","200910010","1","0.048","ppm","44","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/09/2004","AQS","200910010","1","0.049","ppm","45","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/10/2004","AQS","200910010","1","0.041","ppm","38","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/11/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/12/2004","AQS","200910010","1","0.031","ppm","29","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/13/2004","AQS","200910010","1","0.019","ppm","18","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/14/2004","AQS","200910010","1","0.039","ppm","36","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/15/2004","AQS","200910010","1","0.046","ppm","43","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/16/2004","AQS","200910010","1","0.044","ppm","41","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/17/2004","AQS","200910010","1","0.049","ppm","45","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/18/2004","AQS","200910010","1","0.033","ppm","31","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/19/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/20/2004","AQS","200910010","1","0.039","ppm","36","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/21/2004","AQS","200910010","1","0.043","ppm","40","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/22/2004","AQS","200910010","1","0.037","ppm","34","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/23/2004","AQS","200910010","1","0.051","ppm","47","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
"05/24/2004","AQS","200910010","1","0.04","ppm","37","HERITAGE PARK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.838575","-94.746424"
