"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/09/2002","AQS","200910007","1","20.2","ug/m3 LC","68","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"08/21/2002","AQS","200910007","1","11.5","ug/m3 LC","48","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"08/30/2002","AQS","200910007","1","26.9","ug/m3 LC","82","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/02/2002","AQS","200910007","1","20.5","ug/m3 LC","69","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/05/2002","AQS","200910007","1","19","ug/m3 LC","66","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/08/2002","AQS","200910007","1","12.1","ug/m3 LC","51","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/11/2002","AQS","200910007","1","4.8","ug/m3 LC","20","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/14/2002","AQS","200910007","1","17.4","ug/m3 LC","62","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/17/2002","AQS","200910007","1","16.6","ug/m3 LC","60","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/20/2002","AQS","200910007","1","5.5","ug/m3 LC","23","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/23/2002","AQS","200910007","1","4.6","ug/m3 LC","19","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/26/2002","AQS","200910007","1","12.8","ug/m3 LC","52","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"09/29/2002","AQS","200910007","1","17.9","ug/m3 LC","63","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/02/2002","AQS","200910007","1","11.8","ug/m3 LC","49","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/05/2002","AQS","200910007","1","5.8","ug/m3 LC","24","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/08/2002","AQS","200910007","1","6.1","ug/m3 LC","25","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/11/2002","AQS","200910007","1","10.2","ug/m3 LC","43","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/14/2002","AQS","200910007","1","5.8","ug/m3 LC","24","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/17/2002","AQS","200910007","1","6.9","ug/m3 LC","29","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/20/2002","AQS","200910007","1","8.2","ug/m3 LC","34","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/23/2002","AQS","200910007","1","8.3","ug/m3 LC","35","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"10/29/2002","AQS","200910007","1","10.8","ug/m3 LC","45","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/01/2002","AQS","200910007","1","11.2","ug/m3 LC","47","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/04/2002","AQS","200910007","1","17.4","ug/m3 LC","62","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/07/2002","AQS","200910007","1","4.2","ug/m3 LC","18","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/10/2002","AQS","200910007","1","4.2","ug/m3 LC","18","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/13/2002","AQS","200910007","1","3.1","ug/m3 LC","13","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/16/2002","AQS","200910007","1","20.3","ug/m3 LC","68","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/19/2002","AQS","200910007","1","3.8","ug/m3 LC","16","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/22/2002","AQS","200910007","1","9.5","ug/m3 LC","40","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/25/2002","AQS","200910007","1","8.4","ug/m3 LC","35","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"11/28/2002","AQS","200910007","1","7.9","ug/m3 LC","33","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/01/2002","AQS","200910007","1","5.8","ug/m3 LC","24","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/04/2002","AQS","200910007","1","8","ug/m3 LC","33","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/07/2002","AQS","200910007","1","28.6","ug/m3 LC","86","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/10/2002","AQS","200910007","1","30","ug/m3 LC","89","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/13/2002","AQS","200910007","1","24.6","ug/m3 LC","77","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/16/2002","AQS","200910007","1","19.3","ug/m3 LC","66","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/19/2002","AQS","200910007","1","4.1","ug/m3 LC","17","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/22/2002","AQS","200910007","1","10.6","ug/m3 LC","44","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/25/2002","AQS","200910007","1","14.5","ug/m3 LC","56","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/28/2002","AQS","200910007","1","11.4","ug/m3 LC","48","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"12/31/2002","AQS","200910007","1","5.4","ug/m3 LC","23","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"01/02/2002","AQS","200910007","2","18.4","ug/m3 LC","64","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"01/08/2002","AQS","200910007","2","6.2","ug/m3 LC","26","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"01/14/2002","AQS","200910007","2","4.2","ug/m3 LC","18","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"01/20/2002","AQS","200910007","2","16.7","ug/m3 LC","61","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"01/26/2002","AQS","200910007","2","4.1","ug/m3 LC","17","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"02/01/2002","AQS","200910007","2","20.6","ug/m3 LC","69","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"02/07/2002","AQS","200910007","2","18.9","ug/m3 LC","65","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"02/13/2002","AQS","200910007","2","5.4","ug/m3 LC","23","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"02/19/2002","AQS","200910007","2","12.8","ug/m3 LC","52","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"02/25/2002","AQS","200910007","2","6.2","ug/m3 LC","26","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"03/03/2002","AQS","200910007","2","6.4","ug/m3 LC","27","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
"03/09/2002","AQS","200910007","2","4.9","ug/m3 LC","20","JUSTICE CENTER","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.974457","-94.687013"
